time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 22:1:29:315,WT901BLE67(4A3DE8A6FBCE),-0.753,-0.282,2.389,-2.808,22.4,-5.554,-12.07,57.14,-17.67,64.117,-16.842,-18.925,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:315,WT901BLE67(4A3DE8A6FBCE),-0.756,-0.282,2.368,-4.395,19.775,-8.728,-12.3,57.3,-17.89,64.117,-16.842,-18.925,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:315,WT901BLE67(4A3DE8A6FBCE),-0.745,-0.29,2.327,-4.272,19.47,-9.399,-12.56,57.47,-18.14,64.117,-16.842,-18.925,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:315,WT901BLE67(4A3DE8A6FBCE),-0.75,-0.282,2.341,-4.272,16.541,-9.094,-12.8,57.6,-18.37,64.117,-16.842,-18.925,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:315,WT901BLE67(4A3DE8A6FBCE),-0.724,-0.284,2.338,-6.775,16.907,-12.512,-13.1,57.73,-18.64,64.117,-16.842,-18.925,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:315,WT901BLE67(4A3DE8A6FBCE),-0.701,-0.303,2.298,-5.066,13.306,-15.747,-13.45,57.82,-18.98,64.117,-16.842,-18.925,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:316,WT901BLE67(4A3DE8A6FBCE),-0.708,-0.33,2.337,-2.625,10.254,-14.16,-13.74,57.87,-19.29,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:317,WT901BLE67(4A3DE8A6FBCE),-0.74,-0.332,2.337,-3.845,9.033,-13.977,-14.04,57.91,-19.58,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:317,WT901BLE67(4A3DE8A6FBCE),-0.759,-0.376,2.36,-5.981,6.897,-14.648,-14.34,57.94,-19.87,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:317,WT901BLE67(4A3DE8A6FBCE),-0.776,-0.407,2.36,-5.371,7.629,-16.602,-14.69,57.95,-20.21,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:317,WT901BLE67(4A3DE8A6FBCE),-0.864,-0.38,2.402,-2.747,12.695,-10.864,-14.96,58.01,-20.48,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:374,WT901BLE67(4A3DE8A6FBCE),-0.961,-0.336,2.442,-5.066,25.391,-14.587,-15.31,58.18,-20.85,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:374,WT901BLE67(4A3DE8A6FBCE),-0.952,-0.32,2.337,-7.568,27.527,-19.287,-15.8,58.4,-21.32,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:374,WT901BLE67(4A3DE8A6FBCE),-0.894,-0.274,2.272,-3.723,18.86,-22.461,-16.3,58.54,-21.84,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:374,WT901BLE67(4A3DE8A6FBCE),-0.806,-0.291,2.302,-1.709,13.306,-19.958,-16.72,58.62,-22.3,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:411,WT901BLE67(4A3DE8A6FBCE),-0.744,-0.263,2.303,-2.197,12.024,-14.771,-17.06,58.7,-22.68,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:411,WT901BLE67(4A3DE8A6FBCE),-0.674,-0.258,2.268,-4.822,7.385,-7.996,-17.31,58.75,-22.9,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:411,WT901BLE67(4A3DE8A6FBCE),-0.592,-0.246,2.263,-2.991,7.324,-5.676,-17.47,58.8,-23.05,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:411,WT901BLE67(4A3DE8A6FBCE),-0.538,-0.248,2.271,0.61,9.216,-6.165,-17.61,58.86,-23.2,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:466,WT901BLE67(4A3DE8A6FBCE),-0.553,-0.209,2.274,5.31,12.207,-12.146,-17.78,58.93,-23.44,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:466,WT901BLE67(4A3DE8A6FBCE),-0.502,-0.219,2.261,11.414,4.395,-26.489,-18.07,58.92,-23.9,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:467,WT901BLE67(4A3DE8A6FBCE),-0.481,-0.315,2.287,26.062,-28.381,-35.156,-18.26,58.61,-24.37,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:467,WT901BLE67(4A3DE8A6FBCE),-0.433,-0.247,2.381,47.974,-46.387,-46.814,-18.26,58.04,-24.87,66.267,-12.842,-11.558,0.90515,-0.0224,0.42212,-0.04395,33.0,10080.1.7,10.0
2024-10-3 22:1:29:495,WT901BLE67(4A3DE8A6FBCE),-0.348,-0.188,2.459,55.481,-46.509,-54.81,-18.28,57.4,-25.54,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:495,WT901BLE67(4A3DE8A6FBCE),-0.421,-0.203,2.573,47.791,-41.809,-38.513,-18.17,56.82,-26.02,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:495,WT901BLE67(4A3DE8A6FBCE),-0.583,-0.232,2.521,37.292,-24.414,-14.404,-17.91,56.45,-26.17,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:496,WT901BLE67(4A3DE8A6FBCE),-0.626,-0.257,2.397,39.734,-8.606,-3.113,-17.52,56.29,-26.17,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:524,WT901BLE67(4A3DE8A6FBCE),-0.69,-0.222,2.425,40.894,11.108,2.991,-17.08,56.32,-26.15,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:525,WT901BLE67(4A3DE8A6FBCE),-0.808,-0.261,2.408,35.156,22.888,11.841,-16.64,56.51,-26.07,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:525,WT901BLE67(4A3DE8A6FBCE),-0.837,-0.296,2.439,34.363,26.489,18.738,-16.12,56.78,-25.86,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:525,WT901BLE67(4A3DE8A6FBCE),-0.815,-0.319,2.504,33.325,24.292,12.024,-15.67,57.02,-25.71,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:584,WT901BLE67(4A3DE8A6FBCE),-0.781,-0.327,2.575,34.302,24.536,-0.427,-15.38,57.24,-25.77,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:584,WT901BLE67(4A3DE8A6FBCE),-0.821,-0.302,2.629,31.128,36.804,-6.409,-15.26,57.52,-26.02,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:584,WT901BLE67(4A3DE8A6FBCE),-0.842,-0.295,2.563,24.231,42.847,-7.446,-15.28,57.88,-26.35,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:584,WT901BLE67(4A3DE8A6FBCE),-0.831,-0.296,2.471,17.883,45.044,-10.986,-15.42,58.27,-26.75,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:614,WT901BLE67(4A3DE8A6FBCE),-0.87,-0.273,2.379,10.437,51.697,-10.803,-15.69,58.7,-27.19,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:615,WT901BLE67(4A3DE8A6FBCE),-0.826,-0.288,2.253,8.057,50.171,-12.329,-16.02,59.15,-27.68,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:615,WT901BLE67(4A3DE8A6FBCE),-0.763,-0.276,2.239,7.202,39.551,-13.306,-16.35,59.5,-28.15,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:615,WT901BLE67(4A3DE8A6FBCE),-0.733,-0.284,2.234,5.371,29.053,-12.085,-16.65,59.75,-28.56,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:645,WT901BLE67(4A3DE8A6FBCE),-0.734,-0.275,2.211,4.089,22.4,-7.507,-16.86,59.95,-28.85,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:645,WT901BLE67(4A3DE8A6FBCE),-0.739,-0.242,2.244,3.906,15.869,-3.113,-16.97,60.08,-29.03,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:645,WT901BLE67(4A3DE8A6FBCE),-0.721,-0.225,2.282,0.916,9.033,-0.366,-17.02,60.17,-29.09,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:646,WT901BLE67(4A3DE8A6FBCE),-0.693,-0.229,2.297,-1.648,4.456,0.122,-17.05,60.21,-29.11,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:709,WT901BLE67(4A3DE8A6FBCE),-0.677,-0.223,2.275,-0.854,-1.404,1.953,-17.02,60.19,-29.07,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:710,WT901BLE67(4A3DE8A6FBCE),-0.667,-0.2,2.289,0.916,-5.249,3.235,-16.93,60.14,-28.97,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:710,WT901BLE67(4A3DE8A6FBCE),-0.664,-0.233,2.301,-1.038,-6.47,3.601,-16.83,60.08,-28.85,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:710,WT901BLE67(4A3DE8A6FBCE),-0.673,-0.236,2.284,2.014,-9.766,5.737,-16.67,59.99,-28.68,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:736,WT901BLE67(4A3DE8A6FBCE),-0.719,-0.255,2.333,6.409,-4.272,6.836,-16.46,59.91,-28.49,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:736,WT901BLE67(4A3DE8A6FBCE),-0.732,-0.282,2.338,9.827,-3.662,8.301,-16.2,59.88,-28.3,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:736,WT901BLE67(4A3DE8A6FBCE),-0.76,-0.313,2.384,11.353,0.488,7.69,-15.94,59.87,-28.13,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:736,WT901BLE67(4A3DE8A6FBCE),-0.807,-0.344,2.418,15.259,3.723,8.423,-15.67,59.9,-27.98,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:765,WT901BLE67(4A3DE8A6FBCE),-0.798,-0.369,2.482,16.785,17.151,6.714,-15.44,60.03,-27.9,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:765,WT901BLE67(4A3DE8A6FBCE),-0.856,-0.339,2.488,11.047,21.362,3.296,-15.33,60.22,-27.92,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:765,WT901BLE67(4A3DE8A6FBCE),-0.78,-0.34,2.383,-1.587,18.738,-1.526,-15.42,60.4,-28.03,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:765,WT901BLE67(4A3DE8A6FBCE),-0.759,-0.378,2.339,-5.92,12.39,-5.493,-15.62,60.5,-28.2,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:824,WT901BLE67(4A3DE8A6FBCE),-0.756,-0.418,2.294,-12.573,11.292,-6.104,-15.9,60.58,-28.39,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:825,WT901BLE67(4A3DE8A6FBCE),-0.766,-0.418,2.256,-13.489,10.559,-5.92,-16.2,60.65,-28.56,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:825,WT901BLE67(4A3DE8A6FBCE),-0.758,-0.426,2.267,-12.695,13.245,-5.92,-16.51,60.74,-28.77,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:825,WT901BLE67(4A3DE8A6FBCE),-0.787,-0.414,2.29,-12.451,13.0,-5.005,-16.8,60.83,-28.95,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:854,WT901BLE67(4A3DE8A6FBCE),-0.807,-0.411,2.281,-11.292,14.343,-4.089,-17.09,60.94,-29.14,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:854,WT901BLE67(4A3DE8A6FBCE),-0.805,-0.403,2.273,-9.644,11.169,-5.554,-17.36,61.03,-29.32,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:854,WT901BLE67(4A3DE8A6FBCE),-0.784,-0.388,2.257,-8.545,7.202,-7.996,-17.64,61.08,-29.54,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:854,WT901BLE67(4A3DE8A6FBCE),-0.76,-0.38,2.222,-7.141,1.709,-8.606,-17.91,61.07,-29.74,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:885,WT901BLE67(4A3DE8A6FBCE),-0.749,-0.376,2.193,-5.188,-1.709,-6.653,-18.11,61.03,-29.89,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:885,WT901BLE67(4A3DE8A6FBCE),-0.736,-0.373,2.168,-0.854,-4.517,-3.54,-18.21,60.97,-29.97,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:885,WT901BLE67(4A3DE8A6FBCE),-0.716,-0.369,2.169,3.784,-8.118,0.122,-18.18,60.89,-29.96,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:29:885,WT901BLE67(4A3DE8A6FBCE),-0.71,-0.375,2.186,8.057,-11.292,4.578,-18.02,60.79,-29.84,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:36,WT901BLE67(4A3DE8A6FBCE),-0.696,-0.363,2.223,12.39,-12.085,7.141,-17.75,60.69,-29.65,66.267,-12.842,-11.558,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:36,WT901BLE67(4A3DE8A6FBCE),-0.698,-0.359,2.256,15.747,-13.794,10.925,-17.39,60.58,-29.4,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:36,WT901BLE67(4A3DE8A6FBCE),-0.701,-0.346,2.291,19.714,-13.611,15.137,-16.91,60.48,-29.06,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:36,WT901BLE67(4A3DE8A6FBCE),-0.687,-0.353,2.3,20.264,-15.991,16.357,-16.39,60.37,-28.67,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:37,WT901BLE67(4A3DE8A6FBCE),-0.698,-0.346,2.32,23.254,-16.174,16.541,-15.84,60.24,-28.29,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:37,WT901BLE67(4A3DE8A6FBCE),-0.734,-0.333,2.35,24.597,-10.986,18.738,-15.26,60.16,-27.89,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:37,WT901BLE67(4A3DE8A6FBCE),-0.757,-0.329,2.366,25.452,-7.568,19.653,-14.67,60.11,-27.48,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:37,WT901BLE67(4A3DE8A6FBCE),-0.771,-0.309,2.375,25.208,-5.493,18.799,-14.1,60.09,-27.1,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:38,WT901BLE67(4A3DE8A6FBCE),-0.786,-0.276,2.377,24.231,-4.822,15.564,-13.58,60.06,-26.78,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:38,WT901BLE67(4A3DE8A6FBCE),-0.754,-0.244,2.385,20.569,-1.282,10.498,-13.19,60.06,-26.56,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:38,WT901BLE67(4A3DE8A6FBCE),-0.772,-0.242,2.361,17.944,-3.479,12.573,-12.82,60.04,-26.33,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:38,WT901BLE67(4A3DE8A6FBCE),-0.71,-0.238,2.369,14.343,-2.625,7.202,-12.53,60.02,-26.16,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:65,WT901BLE67(4A3DE8A6FBCE),-0.72,-0.221,2.353,12.024,0.061,6.714,-12.32,60.01,-26.05,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:65,WT901BLE67(4A3DE8A6FBCE),-0.721,-0.211,2.335,11.719,2.258,6.409,-12.11,60.03,-25.94,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:65,WT901BLE67(4A3DE8A6FBCE),-0.727,-0.191,2.362,12.146,4.578,5.493,-11.92,60.06,-25.86,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:65,WT901BLE67(4A3DE8A6FBCE),-0.733,-0.174,2.363,10.864,6.348,3.174,-11.78,60.11,-25.81,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:95,WT901BLE67(4A3DE8A6FBCE),-0.772,-0.146,2.366,10.01,9.094,1.831,-11.68,60.18,-25.81,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:95,WT901BLE67(4A3DE8A6FBCE),-0.768,-0.126,2.342,5.554,7.935,-1.77,-11.65,60.25,-25.85,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:95,WT901BLE67(4A3DE8A6FBCE),-0.747,-0.125,2.328,2.869,10.254,-0.732,-11.67,60.33,-25.91,67.375,-11.883,-7.875,0.8623,-0.03036,0.49091,-0.11993,33.0,10080.1.7,10.0
2024-10-3 22:1:30:95,WT901BLE67(4A3DE8A6FBCE),-0.721,-0.141,2.289,0.183,7.507,-2.625,-11.72,60.39,-25.98,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:124,WT901BLE67(4A3DE8A6FBCE),-0.719,-0.148,2.291,0.0,5.371,-3.113,-11.79,60.42,-26.05,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:125,WT901BLE67(4A3DE8A6FBCE),-0.721,-0.161,2.303,0.183,6.042,-3.113,-11.85,60.45,-26.12,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:125,WT901BLE67(4A3DE8A6FBCE),-0.728,-0.182,2.324,0.244,5.371,-4.089,-11.92,60.47,-26.2,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:125,WT901BLE67(4A3DE8A6FBCE),-0.738,-0.203,2.341,0.916,6.165,-5.615,-12.01,60.5,-26.31,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:185,WT901BLE67(4A3DE8A6FBCE),-0.761,-0.221,2.337,0.61,6.287,-7.568,-12.13,60.53,-26.47,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:185,WT901BLE67(4A3DE8A6FBCE),-0.789,-0.246,2.335,0.732,8.057,-8.484,-12.28,60.57,-26.64,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:185,WT901BLE67(4A3DE8A6FBCE),-0.798,-0.262,2.342,0.061,7.08,-10.01,-12.46,60.6,-26.85,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:185,WT901BLE67(4A3DE8A6FBCE),-0.79,-0.279,2.334,-1.526,4.578,-11.475,-12.67,60.61,-27.08,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:215,WT901BLE67(4A3DE8A6FBCE),-0.788,-0.278,2.333,-3.784,2.991,-13.0,-12.93,60.6,-27.33,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:215,WT901BLE67(4A3DE8A6FBCE),-0.775,-0.29,2.321,-5.005,3.662,-13.916,-13.21,60.58,-27.6,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:215,WT901BLE67(4A3DE8A6FBCE),-0.773,-0.295,2.333,-5.005,4.883,-12.451,-13.5,60.58,-27.87,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:215,WT901BLE67(4A3DE8A6FBCE),-0.775,-0.305,2.32,-6.165,5.554,-10.071,-13.76,60.6,-28.1,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:245,WT901BLE67(4A3DE8A6FBCE),-0.762,-0.313,2.309,-6.348,4.883,-8.545,-13.99,60.62,-28.3,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:246,WT901BLE67(4A3DE8A6FBCE),-0.753,-0.312,2.316,-6.287,6.165,-6.653,-14.2,60.64,-28.45,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:246,WT901BLE67(4A3DE8A6FBCE),-0.783,-0.311,2.315,-6.409,4.944,-3.845,-14.36,60.67,-28.57,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:246,WT901BLE67(4A3DE8A6FBCE),-0.789,-0.302,2.302,-7.263,3.174,-0.854,-14.47,60.69,-28.61,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:312,WT901BLE67(4A3DE8A6FBCE),-0.824,-0.285,2.308,-7.751,-0.61,0.183,-14.56,60.68,-28.61,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:312,WT901BLE67(4A3DE8A6FBCE),-0.857,-0.251,2.331,-11.414,-7.935,4.944,-14.57,60.63,-28.51,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:312,WT901BLE67(4A3DE8A6FBCE),-0.793,-0.253,2.329,-18.127,-16.235,6.409,-14.57,60.5,-28.31,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:312,WT901BLE67(4A3DE8A6FBCE),-0.73,-0.287,2.284,-19.226,-20.63,5.615,-14.58,60.32,-28.1,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
2024-10-3 22:1:30:336,WT901BLE67(4A3DE8A6FBCE),-0.712,-0.271,2.265,-18.738,-22.034,7.69,-14.55,60.12,-27.84,67.375,-11.883,-7.875,0.84924,0.02634,0.50739,-0.14331,33.0,10080.1.7,10.0
