time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 22:20:35:244,WT901BLE67(919C7A43D1FF),1.001,-0.043,-0.194,-22.217,-29.724,35.889,-170.96,-84.91,80.17,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:244,WT901BLE67(919C7A43D1FF),1.012,-0.042,-0.199,-18.86,-30.212,34.241,-168.19,-84.53,77.19,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:274,WT901BLE67(919C7A43D1FF),1.01,-0.032,-0.196,-16.052,-29.053,32.349,-165.9,-84.17,74.72,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:275,WT901BLE67(919C7A43D1FF),1.018,-0.021,-0.196,-14.954,-28.687,30.273,-164.04,-83.8,72.7,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:275,WT901BLE67(919C7A43D1FF),1.01,-0.017,-0.189,-14.954,-26.978,27.832,-162.54,-83.45,71.05,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:275,WT901BLE67(919C7A43D1FF),0.997,-0.018,-0.199,-15.015,-24.414,24.292,-161.38,-83.13,69.72,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:365,WT901BLE67(919C7A43D1FF),1.012,-0.029,-0.215,-14.587,-23.926,21.301,-160.53,-82.84,68.72,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:365,WT901BLE67(919C7A43D1FF),1.014,-0.035,-0.221,-13.672,-23.682,19.653,-159.87,-82.55,67.92,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:366,WT901BLE67(919C7A43D1FF),1.016,-0.035,-0.227,-12.024,-22.156,18.127,-159.32,-82.29,67.24,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:366,WT901BLE67(919C7A43D1FF),1.015,-0.023,-0.225,-10.62,-21.973,17.944,-158.79,-82.03,66.6,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:367,WT901BLE67(919C7A43D1FF),1.011,-0.016,-0.208,-10.986,-20.752,19.104,-158.21,-81.78,65.91,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:367,WT901BLE67(919C7A43D1FF),1.012,-0.011,-0.209,-11.902,-20.02,19.409,-157.59,-81.55,65.17,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:367,WT901BLE67(919C7A43D1FF),1.026,-0.019,-0.211,-11.963,-20.02,19.836,-156.99,-81.31,64.45,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:367,WT901BLE67(919C7A43D1FF),1.025,-0.027,-0.211,-12.146,-18.066,19.775,-156.37,-81.08,63.71,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:408,WT901BLE67(919C7A43D1FF),1.025,-0.031,-0.216,-12.695,-15.259,18.677,-155.78,-80.89,62.98,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:408,WT901BLE67(919C7A43D1FF),1.025,-0.047,-0.222,-13.489,-13.123,17.029,-155.25,-80.72,62.31,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:408,WT901BLE67(919C7A43D1FF),1.029,-0.062,-0.227,-13.367,-10.193,15.015,-154.77,-80.57,61.7,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:408,WT901BLE67(919C7A43D1FF),1.041,-0.067,-0.235,-12.939,-8.057,12.756,-154.35,-80.47,61.15,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:455,WT901BLE67(919C7A43D1FF),1.047,-0.093,-0.25,-12.756,-7.935,12.024,-153.98,-80.37,60.66,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:456,WT901BLE67(919C7A43D1FF),1.052,-0.098,-0.268,-11.414,-7.751,12.512,-153.59,-80.27,60.14,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:456,WT901BLE67(919C7A43D1FF),1.049,-0.1,-0.271,-10.01,-8.362,14.038,-153.14,-80.16,59.58,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:456,WT901BLE67(919C7A43D1FF),1.055,-0.085,-0.277,-8.423,-7.141,14.465,-152.62,-80.05,58.97,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:483,WT901BLE67(919C7A43D1FF),1.047,-0.081,-0.271,-8.362,-5.066,12.878,-152.11,-79.96,58.38,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:483,WT901BLE67(919C7A43D1FF),1.009,-0.083,-0.269,-8.667,0.488,10.498,-151.6,-79.93,57.78,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:484,WT901BLE67(919C7A43D1FF),0.977,-0.112,-0.285,-9.155,5.676,7.019,-151.1,-79.95,57.19,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:484,WT901BLE67(919C7A43D1FF),0.939,-0.135,-0.307,-7.507,9.888,3.967,-150.62,-80.03,56.62,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:516,WT901BLE67(919C7A43D1FF),0.895,-0.163,-0.332,-4.883,10.925,0.916,-150.19,-80.13,56.14,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:516,WT901BLE67(919C7A43D1FF),0.897,-0.193,-0.356,0.671,8.789,-2.869,-149.92,-80.25,55.87,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:517,WT901BLE67(919C7A43D1FF),0.913,-0.186,-0.347,5.432,5.249,-5.188,-149.84,-80.34,55.83,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:517,WT901BLE67(919C7A43D1FF),0.949,-0.17,-0.332,9.46,3.235,-7.507,-149.93,-80.41,56.01,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:575,WT901BLE67(919C7A43D1FF),0.986,-0.13,-0.305,13.55,2.136,-9.338,-150.14,-80.46,56.37,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:575,WT901BLE67(919C7A43D1FF),1.024,-0.086,-0.28,16.663,1.892,-11.414,-150.45,-80.53,56.84,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:575,WT901BLE67(919C7A43D1FF),1.058,-0.034,-0.246,18.311,2.502,-12.756,-150.81,-80.6,57.39,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:575,WT901BLE67(919C7A43D1FF),1.074,0.01,-0.227,19.714,5.127,-14.221,-151.16,-80.71,57.95,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:605,WT901BLE67(919C7A43D1FF),1.084,0.046,-0.205,20.203,6.104,-15.686,-151.52,-80.85,58.52,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:606,WT901BLE67(919C7A43D1FF),1.088,0.08,-0.175,19.226,7.568,-18.188,-151.97,-81.01,59.19,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:606,WT901BLE67(919C7A43D1FF),1.067,0.099,-0.153,16.479,10.193,-20.874,-152.56,-81.21,59.96,-49.15,6.108,35.683,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:606,WT901BLE67(919C7A43D1FF),1.042,0.105,-0.149,14.832,13.489,-24.597,-153.34,-81.45,60.92,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:665,WT901BLE67(919C7A43D1FF),1.011,0.096,-0.154,12.817,13.977,-27.954,-154.38,-81.72,62.11,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:665,WT901BLE67(919C7A43D1FF),1.002,0.073,-0.156,11.658,14.832,-32.654,-155.76,-82.01,63.63,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:665,WT901BLE67(919C7A43D1FF),0.952,0.064,-0.156,10.01,17.212,-38.818,-157.62,-82.33,65.62,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:665,WT901BLE67(919C7A43D1FF),0.955,0.052,-0.182,6.836,16.968,-43.64,-160.0,-82.67,68.11,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:693,WT901BLE67(919C7A43D1FF),0.918,0.027,-0.184,-3.723,1.16,-68.787,-164.19,-82.93,72.33,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:693,WT901BLE67(919C7A43D1FF),0.945,0.05,-0.23,-8.484,-0.61,-66.04,-169.58,-83.14,77.7,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:693,WT901BLE67(919C7A43D1FF),0.97,-0.022,-0.187,-9.766,2.441,-56.458,-174.53,-83.24,82.6,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:693,WT901BLE67(919C7A43D1FF),0.957,-0.058,-0.246,-5.493,11.902,-29.541,-177.66,-83.36,85.68,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:724,WT901BLE67(919C7A43D1FF),0.921,-0.08,-0.212,-0.854,29.846,-15.198,-179.07,-83.62,87.08,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:724,WT901BLE67(919C7A43D1FF),0.926,-0.043,-0.274,4.639,31.494,-13.306,179.8,-83.94,88.26,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:724,WT901BLE67(919C7A43D1FF),0.947,-0.016,-0.287,7.874,25.696,-13.672,178.61,-84.19,89.53,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:724,WT901BLE67(919C7A43D1FF),0.989,0.006,-0.265,9.644,17.395,-13.184,177.39,-84.36,90.86,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:754,WT901BLE67(919C7A43D1FF),1.016,0.035,-0.235,10.498,15.32,-11.597,176.27,-84.49,92.09,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:755,WT901BLE67(919C7A43D1FF),1.036,0.062,-0.21,10.986,18.066,-10.01,175.24,-84.64,93.24,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:755,WT901BLE67(919C7A43D1FF),1.037,0.092,-0.2,11.047,22.034,-8.179,174.31,-84.83,94.3,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:755,WT901BLE67(919C7A43D1FF),1.058,0.105,-0.176,9.827,27.771,-6.531,173.39,-85.07,95.33,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:818,WT901BLE67(919C7A43D1FF),1.07,0.129,-0.135,7.263,41.931,-5.554,172.25,-85.44,96.55,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:818,WT901BLE67(919C7A43D1FF),1.049,0.115,-0.144,6.714,51.086,-4.028,170.76,-85.93,98.12,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:818,WT901BLE67(919C7A43D1FF),1.011,0.123,-0.122,7.263,61.157,0.244,169.1,-86.52,99.85,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:818,WT901BLE67(919C7A43D1FF),0.975,0.126,-0.129,8.118,64.819,5.066,167.45,-87.17,101.59,-45.35,15.842,43.008,-0.48389,0.49799,0.52728,0.48962,28.0,10080.1.7,100.0
2024-10-3 22:20:35:844,WT901BLE67(919C7A43D1FF),0.963,0.115,-0.129,7.568,61.951,10.62,166.16,-87.8,102.97,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:844,WT901BLE67(919C7A43D1FF),0.968,0.102,-0.101,4.7,55.176,18.738,166.98,-88.4,102.21,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:844,WT901BLE67(919C7A43D1FF),0.967,0.103,-0.074,2.075,51.88,26.245,173.29,-88.96,95.92,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:844,WT901BLE67(919C7A43D1FF),0.968,0.08,-0.057,0.122,51.88,32.715,-159.99,-89.46,69.22,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:874,WT901BLE67(919C7A43D1FF),0.957,0.067,-0.057,-1.221,51.636,35.522,-90.8,-89.47,0.02,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:875,WT901BLE67(919C7A43D1FF),0.963,0.065,-0.061,-2.563,50.293,37.964,-61.7,-88.98,-29.1,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:875,WT901BLE67(919C7A43D1FF),0.952,0.049,-0.046,-4.15,47.791,39.185,-53.63,-88.42,-37.21,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:875,WT901BLE67(919C7A43D1FF),0.918,0.039,-0.023,-5.981,48.462,40.283,-50.14,-87.84,-40.75,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:935,WT901BLE67(919C7A43D1FF),0.904,0.035,-0.032,-8.484,44.739,42.053,-48.83,-87.25,-42.13,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:936,WT901BLE67(919C7A43D1FF),0.894,0.034,-0.019,-11.475,36.133,43.64,-49.28,-86.71,-41.79,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:936,WT901BLE67(919C7A43D1FF),0.891,0.037,0.002,-15.564,27.771,45.349,-50.85,-86.22,-40.35,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:936,WT901BLE67(919C7A43D1FF),0.914,0.051,0.011,-20.874,17.578,47.729,-53.39,-85.76,-38.0,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:964,WT901BLE67(919C7A43D1FF),0.946,0.067,0.043,-26.001,10.01,49.133,-56.54,-85.34,-35.08,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:965,WT901BLE67(919C7A43D1FF),0.973,0.104,0.065,-31.067,7.996,50.232,-59.58,-84.92,-32.33,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:965,WT901BLE67(919C7A43D1FF),0.995,0.124,0.105,-37.537,9.888,57.678,-62.42,-84.44,-29.84,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:965,WT901BLE67(919C7A43D1FF),1.018,0.14,0.134,-45.715,15.198,67.993,-64.89,-83.83,-27.81,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:993,WT901BLE67(919C7A43D1FF),1.036,0.177,0.163,-56.335,22.766,79.285,-66.82,-83.1,-26.39,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:994,WT901BLE67(919C7A43D1FF),1.039,0.199,0.182,-69.763,30.334,94.177,-68.1,-82.19,-25.76,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:994,WT901BLE67(919C7A43D1FF),1.043,0.198,0.207,-83.984,38.94,112.732,-68.99,-81.07,-25.66,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:35:994,WT901BLE67(919C7A43D1FF),0.983,0.209,0.232,-98.328,45.715,132.507,-69.96,-79.76,-25.64,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:55,WT901BLE67(919C7A43D1FF),0.932,0.174,0.222,-107.849,52.49,151.062,-70.93,-78.24,-25.72,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:56,WT901BLE67(919C7A43D1FF),0.922,0.141,0.229,-117.249,56.824,168.091,-71.91,-76.55,-25.88,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:56,WT901BLE67(919C7A43D1FF),0.9,0.116,0.25,-128.052,67.688,184.631,-72.78,-74.69,-26.26,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:56,WT901BLE67(919C7A43D1FF),0.881,0.17,0.218,-138.794,64.575,199.097,-73.74,-72.68,-26.66,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:84,WT901BLE67(919C7A43D1FF),0.885,0.11,0.216,-155.64,56.641,216.797,-75.15,-70.54,-26.76,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:84,WT901BLE67(919C7A43D1FF),0.887,0.066,0.239,-176.636,64.27,232.178,-76.57,-68.23,-27.04,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:84,WT901BLE67(919C7A43D1FF),0.833,0.077,0.209,-194.763,69.519,243.713,-78.0,-65.79,-27.52,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:84,WT901BLE67(919C7A43D1FF),0.868,0.079,0.161,-217.896,60.486,248.657,-79.69,-63.31,-27.97,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:118,WT901BLE67(919C7A43D1FF),0.704,0.047,-0.021,-249.573,55.542,243.835,-81.7,-60.88,-28.37,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:118,WT901BLE67(919C7A43D1FF),0.679,-0.095,0.062,-280.212,88.928,239.563,-83.46,-58.48,-29.45,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:118,WT901BLE67(919C7A43D1FF),0.719,-0.184,0.032,-309.631,94.238,233.276,-85.24,-56.12,-30.88,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:118,WT901BLE67(919C7A43D1FF),0.745,-0.143,-0.049,-326.538,60.303,228.394,-87.52,-53.92,-31.97,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:205,WT901BLE67(919C7A43D1FF),0.726,-0.225,-0.17,-338.867,78.186,222.595,-89.86,-51.74,-33.2,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:205,WT901BLE67(919C7A43D1FF),0.744,-0.364,-0.269,-341.919,98.022,212.28,-91.96,-49.7,-34.82,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:206,WT901BLE67(919C7A43D1FF),0.68,-0.454,-0.17,-323.425,71.96,199.219,-94.05,-47.8,-36.35,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:206,WT901BLE67(919C7A43D1FF),0.52,-0.521,-0.294,-303.223,26.55,178.65,-96.56,-46.08,-37.12,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:206,WT901BLE67(919C7A43D1FF),0.526,-0.75,-0.532,-275.208,-0.61,169.678,-99.21,-44.46,-37.4,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:206,WT901BLE67(919C7A43D1FF),0.5,-0.715,-0.524,-261.475,-21.973,165.71,-101.82,-42.84,-37.56,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:207,WT901BLE67(919C7A43D1FF),0.508,-0.732,-0.606,-264.282,-32.532,160.706,-104.5,-41.24,-37.58,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:207,WT901BLE67(919C7A43D1FF),0.548,-0.789,-0.493,-270.569,-43.579,156.738,-107.26,-39.66,-37.63,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:234,WT901BLE67(919C7A43D1FF),0.546,-0.817,-0.542,-280.273,-46.387,150.452,-110.12,-38.12,-37.64,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:234,WT901BLE67(919C7A43D1FF),0.545,-0.812,-0.756,-298.218,-16.052,148.926,-112.91,-36.67,-37.99,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:234,WT901BLE67(919C7A43D1FF),0.541,-0.809,-0.649,-282.898,-16.235,138.977,-115.53,-35.35,-38.53,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:235,WT901BLE67(919C7A43D1FF),0.504,-0.897,-0.857,-260.681,-26.123,129.333,-117.99,-34.1,-38.94,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:294,WT901BLE67(919C7A43D1FF),0.533,-0.923,-1.031,-239.868,-17.456,127.869,-120.2,-32.89,-39.41,-45.35,15.842,43.008,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:295,WT901BLE67(919C7A43D1FF),0.424,-0.82,-0.702,-194.336,-25.94,122.559,-122.01,-31.74,-39.96,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:295,WT901BLE67(919C7A43D1FF),0.377,-0.881,-0.755,-150.33,-56.763,106.445,-123.51,-30.58,-40.17,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:295,WT901BLE67(919C7A43D1FF),0.366,-0.901,-0.953,-133.301,-66.589,102.295,-124.86,-29.38,-40.19,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:324,WT901BLE67(919C7A43D1FF),0.426,-0.725,-0.852,-134.644,-63.904,101.196,-126.17,-28.21,-40.29,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:324,WT901BLE67(919C7A43D1FF),0.293,-0.64,-0.871,-123.352,-57.495,89.539,-127.37,-27.13,-40.37,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:324,WT901BLE67(919C7A43D1FF),0.382,-0.862,-0.958,-141.541,-42.542,85.999,-128.66,-26.19,-40.57,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:324,WT901BLE67(919C7A43D1FF),0.537,-0.79,-0.741,-141.602,-36.621,83.191,-129.96,-25.33,-40.86,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:383,WT901BLE67(919C7A43D1FF),0.364,-0.596,-0.672,-109.741,-32.471,66.162,-131.03,-24.57,-41.08,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
2024-10-3 22:20:36:384,WT901BLE67(919C7A43D1FF),0.307,-0.783,-0.843,-94.666,-25.635,47.546,-131.92,-24.03,-41.23,-41.408,39.008,41.317,-0.48456,0.51074,0.5076,0.49658,28.0,10080.1.7,100.0
